category_id	category_text
970782244	运动与休闲 > 自行车运动用品 > 自行车座椅挡风玻璃
97906	运动与休闲 > 自行车运动用品 > 自行车偏心轮
96216	运动与休闲 > 自行车运动用品 > 辐条扳手
98092	运动与休闲 > 自行车运动用品 > 连杆系统
96208	运动与休闲 > 自行车运动用品 > 车把把立
970663066	运动与休闲 > 自行车运动用品 > 链条清洗机
92121881	运动与休闲 > 运动类游戏桌
122770106	运动与休闲 > 运动类游戏桌 > 运动桌游
970915360	运动与休闲 > 运动类游戏桌 > 曲棍球锦标赛
970915222	运动与休闲 > 运动类游戏桌 > 桌式足球
970690044	运动与休闲 > 运动类游戏桌 > 桌上足球
95680	运动与休闲 > 运动类游戏桌 > 游戏桌
17028689	运动与休闲 > 旅游配件
95570	运动与休闲 > 旅游配件 > 急救箱
94321	运动与休闲 > 旅游配件 > 旅游手杖
94300	运动与休闲 > 旅游配件 > 生存工具包
98320	运动与休闲 > 旅游配件 > 登山扣
115949620	运动与休闲 > 旅游配件 > 登山绳索
970852729	运动与休闲 > 旅游配件 > 引火物
98126	运动与休闲 > 旅游配件 > 登山绳
98112	运动与休闲 > 旅游配件 > 攀爬挂钩
94289	运动与休闲 > 旅游配件 > 登山弹簧钩
94309	运动与休闲 > 旅游配件 > 旅游枕头
970984674	运动与休闲 > 旅游配件 > 登山与攀岩配件
91282	运动与休闲 > 旅游配件 > 指南针
98118	运动与休闲 > 旅游配件 > 登山攀岩保护器材
971453304	运动与休闲 > 旅游配件 > 旅游配件
94308	运动与休闲 > 旅游配件 > 便携式淋浴
94283	运动与休闲 > 旅游配件 > 吊索
76893319	运动与休闲 > 舞蹈配件
971371211	运动与休闲 > 舞蹈配件 > 舞蹈钢管
970941851	运动与休闲 > 舞蹈配件 > 舞蹈配件
970670230	运动与休闲 > 舞蹈配件 > 舞蹈架
17028710	运动与休闲 > 手电筒及配件
115946631	运动与休闲 > 手电筒及配件 > 手电筒
115949783	运动与休闲 > 手电筒及配件 > 手电筒电池充电器
115946627	运动与休闲 > 手电筒及配件 > 前照灯
970974447	运动与休闲 > 手电筒及配件 > 潜水危险报警闪光灯
98033	运动与休闲 > 手电筒及配件 > 远程按钮
95121	运动与休闲 > 手电筒及配件 > 灯笼紧固件
115946633	运动与休闲 > 手电筒及配件 > 战术手电筒
91633	运动与休闲 > 手电筒及配件 > 自行车灯
94294	运动与休闲 > 手电筒及配件 > 荧光棒
971305387	运动与休闲 > 手电筒及配件 > 自行车转向信号灯
970988964	运动与休闲 > 手电筒及配件 > 手电筒配件
95128	运动与休闲 > 手电筒及配件 > 信号标记
95120	运动与休闲 > 手电筒及配件 > 野营灯
17028707	运动与休闲 > 举重配件和器材
970954769	运动与休闲 > 举重配件和器材 > 动力袖带
970727204	运动与休闲 > 举重配件和器材 > 杠铃护肩垫
971111349	运动与休闲 > 举重配件和器材 > 肱二头肌板
970673996	运动与休闲 > 举重配件和器材 > 杠铃握把
115947379	运动与休闲 > 举重配件和器材 > 壶铃
115947382	运动与休闲 > 举重配件和器材 > 杠铃杠
96945	运动与休闲 > 举重配件和器材 > 镁粉
971058028	运动与休闲 > 举重配件和器材 > 指板锁紧螺母
971111111	运动与休闲 > 举重配件和器材 > 举重配件
98090	运动与休闲 > 举重配件和器材 > 轮胎牵引带
115947383	运动与休闲 > 举重配件和器材 > 杠铃片
115947377	运动与休闲 > 举重配件和器材 > 哑铃
970584634	运动与休闲 > 举重配件和器材 > 杠铃钩
115947384	运动与休闲 > 举重配件和器材 > 杆
115947381	运动与休闲 > 举重配件和器材 > 哑铃杆
17028702	运动与休闲 > 钓鱼配件和附配件
94397	运动与休闲 > 钓鱼配件和附配件 > 钻冰机
94381	运动与休闲 > 钓鱼配件和附配件 > 垂钓配件与装备
94404	运动与休闲 > 钓鱼配件和附配件 > 钓鱼前导线
94388	运动与休闲 > 钓鱼配件和附配件 > 底部铲球
94410	运动与休闲 > 钓鱼配件和附配件 > 钓鱼软诱饵
96941	运动与休闲 > 钓鱼配件和附配件 > 铅头钩
94394	运动与休闲 > 钓鱼配件和附配件 > 钓鱼陷阱
94403	运动与休闲 > 钓鱼配件和附配件 > 钓鱼用编织线
97773	运动与休闲 > 钓鱼配件和附配件 > 鱼线
94386	运动与休闲 > 钓鱼配件和附配件 > 路亚饵
94408	运动与休闲 > 钓鱼配件和附配件 > 浮子
29799404	运动与休闲 > 钓鱼配件和附配件 > 冰钻零件
94419	运动与休闲 > 钓鱼配件和附配件 > 钓竿 
94399	运动与休闲 > 钓鱼配件和附配件 > 拟饵
970853103	运动与休闲 > 钓鱼配件和附配件 > 诱饵船
94414	运动与休闲 > 钓鱼配件和附配件 > 钓鱼鱼护网
97786	运动与休闲 > 钓鱼配件和附配件 > 转环
94392	运动与休闲 > 钓鱼配件和附配件 > 线圈
94384	运动与休闲 > 钓鱼配件和附配件 > 鱼型鱼钩
94417	运动与休闲 > 钓鱼配件和附配件 > 纺纱
94416	运动与休闲 > 钓鱼配件和附配件 > 咬钩提醒
94383	运动与休闲 > 钓鱼配件和附配件 > 平衡钓鱼竿
94395	运动与休闲 > 钓鱼配件和附配件 > 鱼钩
972197588	运动与休闲 > 钓鱼配件和附配件 > 钓鱼有机诱饵
94389	运动与休闲 > 钓鱼配件和附配件 > 钓食肉鱼的钓钩
94409	运动与休闲 > 钓鱼配件和附配件 > 路亚鱼饵
94405	运动与休闲 > 钓鱼配件和附配件 > 捞鱼网
94387	运动与休闲 > 钓鱼配件和附配件 > 铅锤
94393	运动与休闲 > 钓鱼配件和附配件 > 钓鱼喂食器
77024504	运动与休闲 > 彩弹射击
970671457	运动与休闲 > 彩弹射击 > 彩弹防护面罩
970671361	运动与休闲 > 彩弹射击 > 彩弹球高压压缩机
970671360	运动与休闲 > 彩弹射击 > 彩弹填充站
970669338	运动与休闲 > 彩弹射击 > 彩弹球
970671483	运动与休闲 > 彩弹射击 > 彩弹射击配件
17028708	运动与休闲 > 智能运动手表和心电监护仪
91763	运动与休闲 > 智能运动手表和心电监护仪 > 秒表
97943	运动与休闲 > 智能运动手表和心电监护仪 > 运动传感器
91764	运动与休闲 > 智能运动手表和心电监护仪 > 运动计时器
971016147	运动与休闲 > 智能运动手表和心电监护仪 > 身体成分追踪器
970829684	运动与休闲 > 智能运动手表和心电监护仪 > 踏频传感器
95973	运动与休闲 > 智能运动手表和心电监护仪 > 自行车电脑套件
115947475	运动与休闲 > 智能运动手表和心电监护仪 > 自行车电脑
971296062	运动与休闲 > 智能运动手表和心电监护仪 > 心脏监护仪皮带
95976	运动与休闲 > 智能运动手表和心电监护仪 > 健身手链
95972	运动与休闲 > 智能运动手表和心电监护仪 > 心脏监护仪
91866	运动与休闲 > 智能运动手表和心电监护仪 > 计步器
76485760	运动与休闲 > 击剑
970667772	运动与休闲 > 击剑 > 击剑保护面罩
970666998	运动与休闲 > 击剑 > 击剑靶
970667000	运动与休闲 > 击剑 > 击剑面具
970666970	运动与休闲 > 击剑 > 花剑
970666955	运动与休闲 > 击剑 > 击剑裁判器
970666961	运动与休闲 > 击剑 > 击剑绳索
970666969	运动与休闲 > 击剑 > 击剑器材配件
970666962	运动与休闲 > 击剑 > 击剑用军刀
970666960	运动与休闲 > 击剑 > 击剑用花剑
17028706	运动与休闲 > 健身器材/训练器
94244	运动与休闲 > 健身器材/训练器 > 自行车功率计
971103791	运动与休闲 > 健身器材/训练器 > 电源框架
971103807	运动与休闲 > 健身器材/训练器 > 牵引模块
970888909	运动与休闲 > 健身器材/训练器 > 波梅尔马
971301594	运动与休闲 > 健身器材/训练器 > 健身器材紧固件
94250	运动与休闲 > 健身器材/训练器 > 划船训练器
970728927	运动与休闲 > 健身器材/训练器 > 模拟器润滑剂
94264	运动与休闲 > 健身器材/训练器 > 动力台
971217784	运动与休闲 > 健身器材/训练器 > 十字拉力训练器
94269	运动与休闲 > 健身器材/训练器 > 运动器材架
970800934	运动与休闲 > 健身器材/训练器 > 跳箱
94275	运动与休闲 > 健身器材/训练器 > 踏步机
94248	运动与休闲 > 健身器材/训练器 > 俯卧挺身
971115472	运动与休闲 > 健身器材/训练器 > 拉伸训练器
970736862	运动与休闲 > 健身器材/训练器 > 跑步机传送带
971076501	运动与休闲 > 健身器材/训练器 > 运动治疗康复模拟器
970865533	运动与休闲 > 健身器材/训练器 > 颈部训练器
971289258	运动与休闲 > 健身器材/训练器 > 迷你健身单车
94251	运动与休闲 > 健身器材/训练器 > 健身光盘
971103787	运动与休闲 > 健身器材/训练器 > 内置重量训练器
970617425	运动与休闲 > 健身器材/训练器 > 健身器材配件
971103801	运动与休闲 > 健身器材/训练器 > 八边框硬拉器
971291623	运动与休闲 > 健身器材/训练器 > 教练皮带轮
93630	运动与休闲 > 健身器材/训练器 > 核心平衡板
971322258	运动与休闲 > 健身器材/训练器 > 有氧自行车
115945779	运动与休闲 > 健身器材/训练器 > 单杠
971310087	运动与休闲 > 健身器材/训练器 > 跑酷公园
971310085	运动与休闲 > 健身器材/训练器 > “劳工和国防准备”场地
93633	运动与休闲 > 健身器材/训练器 > 迷你训练器
971138918	运动与休闲 > 健身器材/训练器 > 健身器材套管
971310088	运动与休闲 > 健身器材/训练器 > 滑板公园
94260	运动与休闲 > 健身器材/训练器 > 杠铃架支架
94270	运动与休闲 > 健身器材/训练器 > 墙式支架，复合式
94247	运动与休闲 > 健身器材/训练器 > 体操长凳
970856537	运动与休闲 > 健身器材/训练器 > 互动运动模拟器
971154561	运动与休闲 > 健身器材/训练器 > 训练站
115945775	运动与休闲 > 健身器材/训练器 > 踩踏机
95931	运动与休闲 > 健身器材/训练器 > 俯卧撑支架
971114694	运动与休闲 > 健身器材/训练器 > 训练器电缆
971103789	运动与休闲 > 健身器材/训练器 > 自由重量训练器
971103805	运动与休闲 > 健身器材/训练器 > 柔性牵引绳
97154	运动与休闲 > 健身器材/训练器 > 体操用环
94242	运动与休闲 > 健身器材/训练器 > 双杠
94241	运动与休闲 > 健身器材/训练器 > 跑步机
971103799	运动与休闲 > 健身器材/训练器 > 高位下拉把手
971310086	运动与休闲 > 健身器材/训练器 > 户外运动场
971278444	运动与休闲 > 健身器材/训练器 > 体操蹦床
971103794	运动与休闲 > 健身器材/训练器 > 交叉训练机
94255	运动与休闲 > 健身器材/训练器 > 手腕训练器
94253	运动与休闲 > 健身器材/训练器 > 健身凳子
971109715	运动与休闲 > 健身器材/训练器 > 掰腕子桌
970952419	运动与休闲 > 健身器材/训练器 > 长凳书桌
971907004	运动与休闲 > 健身器材/训练器 > 户外运动器材
970949105	运动与休闲 > 健身器材/训练器 > 鞍马
91818	运动与休闲 > 健身器材/训练器 > 振动训练器
970892898	运动与休闲 > 健身器材/训练器 > 背部训练器
970948318	运动与休闲 > 健身器材/训练器 > 体操平衡木
94243	运动与休闲 > 健身器材/训练器 > 健身车
971278229	运动与休闲 > 健身器材/训练器 > 体操横杆
971073595	运动与休闲 > 健身器材/训练器 > 承力支板
971103792	运动与休闲 > 健身器材/训练器 > 多用途健身器械组合
971310089	运动与休闲 > 健身器材/训练器 > 泵轨道
971110215	运动与休闲 > 健身器材/训练器 > 水平条形挂钩 
99529	运动与休闲 > 健身器材/训练器 > 反应训练器
17028691	运动与休闲 > 游泳池
971006883	运动与休闲 > 游泳池 > 泳池臭氧发生器 
971748877	运动与休闲 > 游泳池 > 球池
971061541	运动与休闲 > 游泳池 > 游泳池吸尘器
971054994	运动与休闲 > 游泳池 > 游泳池照明 
94518	运动与休闲 > 游泳池 > 泳池梯
971310505	运动与休闲 > 游泳池 > 游泳池喷泉
971011898	运动与休闲 > 游泳池 > 移动泳池罩
971006882	运动与休闲 > 游泳池 > 游泳池制氯机
971039447	运动与休闲 > 游泳池 > 池离子发生器
95082	运动与休闲 > 游泳池 > 泳池防滑垫
971002568	运动与休闲 > 游泳池 > 泳池过滤泵
95812	运动与休闲 > 游泳池 > 游泳池
93524	运动与休闲 > 游泳池 > 泳池遮阳篷
814233457	运动与休闲 > 游泳池 > 泳池热水器
17028688	运动与休闲 > 滑雪和滑雪板配件
970845479	运动与休闲 > 滑雪和滑雪板配件 > 滑雪板包
91377	运动与休闲 > 滑雪和滑雪板配件 > 单板套
97393	运动与休闲 > 滑雪和滑雪板配件 > 滑雪靴套
971117463	运动与休闲 > 滑雪和滑雪板配件 > 防雾眼镜和滑雪面罩
970707313	运动与休闲 > 滑雪和滑雪板配件 > 滚轮滑雪板固定装置
970707314	运动与休闲 > 滑雪和滑雪板配件 > 轮滑滑雪杖
97970	运动与休闲 > 滑雪和滑雪板配件 > 雪崩探测器
227219282	运动与休闲 > 滑雪和滑雪板配件 > 滑雪板与单板滑雪支架
95335	运动与休闲 > 滑雪和滑雪板配件 > 单板支架
95336	运动与休闲 > 滑雪和滑雪板配件 > 滑雪板支架
95337	运动与休闲 > 滑雪和滑雪板配件 > 滑雪杖
971109030	运动与休闲 > 滑雪和滑雪板配件 > 滑雪和滑雪板配件
95334	运动与休闲 > 滑雪和滑雪板配件 > 高山滑雪板支架
95339	运动与休闲 > 滑雪和滑雪板配件 > 北欧式健走手杖
95332	运动与休闲 > 滑雪和滑雪板配件 > 高山滑雪杖
240774473	运动与休闲 > 滑雪和滑雪板配件 > 徒步杖与北欧行走杖配件
970728928	运动与休闲 > 滑雪和滑雪板配件 > 滑雪模拟器
971109907	运动与休闲 > 滑雪和滑雪板配件 > 单板雪鞋快穿固定器
970802129	运动与休闲 > 滑雪和滑雪板配件 > 滑雪面罩盒
17029011	运动与休闲 > 气动武器和弩
834404554	运动与休闲 > 气动武器和弩 > 鱼叉钓弩
970779723	运动与休闲 > 气动武器和弩 > 吹管
971367781	运动与休闲 > 气动武器和弩 > 传统洋葱
970671462	运动与休闲 > 气动武器和弩 > 烟雾弹
94116	运动与休闲 > 气动武器和弩 > 运动弓
834404553	运动与休闲 > 气动武器和弩 > 捕鱼鱼叉 
834539505	运动与休闲 > 气动武器和弩 > 水下狩猎气动鱼叉
99428	运动与休闲 > 气动武器和弩 > 记时仪
17029008	运动与休闲 > 刀、斧头、铲子
970803632	运动与休闲 > 刀、斧头、铲子 > 冲洗托盘
94454	运动与休闲 > 刀、斧头、铲子 > 野营铲
97969	运动与休闲 > 刀、斧头、铲子 > 雪崩铲
94459	运动与休闲 > 刀、斧头、铲子 > 野营锯子
98357	运动与休闲 > 刀、斧头、铲子 > 野营锤
97987	运动与休闲 > 刀、斧头、铲子 > 冰镐
94461	运动与休闲 > 刀、斧头、铲子 > 旅游斧头
17028692	运动与休闲 > 台球
95682	运动与休闲 > 台球 > 台球杆
95685	运动与休闲 > 台球 > 台球杆架
95693	运动与休闲 > 台球 > 台球
95688	运动与休闲 > 台球 > 台球桌罩
971117529	运动与休闲 > 台球 > 台球灯
95677	运动与休闲 > 台球 > 台球桌
95690	运动与休闲 > 台球 > 台球护理产品
95681	运动与休闲 > 台球 > 球杆架
95687	运动与休闲 > 台球 > 台球手套
970593455	运动与休闲 > 台球 > 台球椅
95691	运动与休闲 > 台球 > 台球三角架
971077323	运动与休闲 > 台球 > 台球口袋
970637865	运动与休闲 > 台球 > 台球配件与耗材
95684	运动与休闲 > 台球 > 台球球杆粉笔
95678	运动与休闲 > 台球 > 台球母球
970592519	运动与休闲 > 台球 > 台球布
86811869	运动与休闲 > 保龄球
970800763	运动与休闲 > 保龄球 > 保龄球配件
970800762	运动与休闲 > 保龄球 > 球体抛光垫
970800650	运动与休闲 > 保龄球 > 保龄球
970800623	运动与休闲 > 保龄球 > 保龄球手套
17029004	运动与休闲 > 滑雪板
93607	运动与休闲 > 滑雪板 > 越野滑雪板
98383	运动与休闲 > 滑雪板 > 旱地滑雪板
971109540	运动与休闲 > 滑雪板 > 单板雪鞋
93609	运动与休闲 > 滑雪板 > 越野滑雪套装
93608	运动与休闲 > 滑雪板 > 滑雪板
93611	运动与休闲 > 滑雪板 > 休闲迷你滑雪板
93612	运动与休闲 > 滑雪板 > 单板滑雪
93610	运动与休闲 > 滑雪板 > 山地滑雪装备
93613	运动与休闲 > 滑雪板 > 滑雪板套件
93614	运动与休闲 > 滑雪板 > 雪滑板
97971	运动与休闲 > 滑雪板 > 狩猎滑雪板
17028996	运动与休闲 > 燃烧器、旅行灯和户外野营炉具
98038	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 野营燃气灶
971474319	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 烹饪系统
93539	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 户外旅行取暖器
970807900	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 户外旅行热交换器
970670274	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 旅游燃烧器
96990	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 油灯
971434988	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 灯罩、燃烧器罩
98037	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 煤气灯延长线
94351	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 野营炉
98147	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 点火针
971092454	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 气缸盖
98035	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 刻录机适配器
970976276	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 气体液位指示器
971419621	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 灯芯
93531	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 露营灯
98036	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 煤气灯网
93542	运动与休闲 > 燃烧器、旅行灯和户外野营炉具 > 燃烧器附件
100523676	运动与休闲 > 武器养护产品
98132	运动与休闲 > 武器养护产品 > 枪械养护剂
971405345	运动与休闲 > 武器养护产品 > 喷枪漆
98143	运动与休闲 > 武器养护产品 > 枪油
98142	运动与休闲 > 武器养护产品 > 武器脱脂剂
17029009	运动与休闲 > 口罩和眼镜
95323	运动与休闲 > 口罩和眼镜 > 运动面罩与眼镜配件
971806639	运动与休闲 > 口罩和眼镜 > 潜水面罩
95330	运动与休闲 > 口罩和眼镜 > 游泳护目镜
95326	运动与休闲 > 口罩和眼镜 > 游泳面罩
95325	运动与休闲 > 口罩和眼镜 > 滑雪面罩
17028911	运动与休闲 > 双筒望远镜和望远镜
971395306	运动与休闲 > 双筒望远镜和望远镜 > 潜望镜
971101480	运动与休闲 > 双筒望远镜和望远镜 > 侦察望远镜
94826	运动与休闲 > 双筒望远镜和望远镜 > 单筒望远镜
94824	运动与休闲 > 双筒望远镜和望远镜 > 望远镜
91498	运动与休闲 > 双筒望远镜和望远镜 > 单筒望远镜
98031	运动与休闲 > 双筒望远镜和望远镜 > 用于安装双筒望远镜的适配器
97493	运动与休闲 > 双筒望远镜和望远镜 > 剧院望远镜
971969485	运动与休闲 > 双筒望远镜和望远镜 > 双筒望远镜和单筒望远镜备件和配件
17028705	运动与休闲 > 乒乓球案
95714	运动与休闲 > 乒乓球案 > 乒乓球台
77119630	运动与休闲 > 运动套和包
91327	运动与休闲 > 运动套和包 > 跑步腰带
91376	运动与休闲 > 运动套和包 > 背包套
96938	运动与休闲 > 运动套和包 > 渔猎装备包
94391	运动与休闲 > 运动套和包 > 炕
93527	运动与休闲 > 运动套和包 > 密封袋
971284501	运动与休闲 > 运动套和包 > 弹药箱
95345	运动与休闲 > 运动套和包 > 滑板刀片套
696729464	运动与休闲 > 运动套和包 > 密封箱
98018	运动与休闲 > 运动套和包 > 背包内衬
91316	运动与休闲 > 运动套和包 > 鱼饵存储器
94299	运动与休闲 > 运动套和包 > 防水袋套装
98157	运动与休闲 > 运动套和包 > 露营桶
971284636	运动与休闲 > 运动套和包 > 狩猎设备盒
97995	运动与休闲 > 运动套和包 > 冰球包
970783339	运动与休闲 > 运动套和包 > 对讲机套
98177	运动与休闲 > 运动套和包 > 头盔套
970872108	运动与休闲 > 运动套和包 > 双筒望远镜盒
94285	运动与休闲 > 运动套和包 > 气密盖
97973	运动与休闲 > 运动套和包 > 背包系带
971882371	运动与休闲 > 运动套和包 > 钓鱼箱配件
95489	运动与休闲 > 运动套和包 > 钓鱼收纳箱
115950834	运动与休闲 > 运动套和包 > 运动袋
95510	运动与休闲 > 运动套和包 > 钓鱼者用箱
98358	运动与休闲 > 运动套和包 > 自行车套
970683155	运动与休闲 > 运动套和包 > 存放滑板车罩
91368	运动与休闲 > 运动套和包 > 冰刀套

970958610	运动与休闲 > 运动套和包 > 滑板刀片干燥罩
98060	运动与休闲 > 运动套和包 > 浮筒用管
91378	运动与休闲 > 运动套和包 > 运动器材包
17029007	运动与休闲 > 充气家具
91467	运动与休闲 > 充气家具 > 泵
970806857	运动与休闲 > 充气家具 > 充气杯托
95728	运动与休闲 > 充气家具 > 充气床垫
970989170	运动与休闲 > 充气家具 > 充气修补套装
95725	运动与休闲 > 充气家具 > 充气椅
95724	运动与休闲 > 充气家具 > 充气沙发
95729	运动与休闲 > 充气家具 > 充气圈
971747768	运动与休闲 > 充气家具 > 可拖曳水上游乐设施
971198231	运动与休闲 > 充气家具 > 充气床垫阀
95730	运动与休闲 > 充气家具 > 充气门
970861190	运动与休闲 > 充气家具 > 针头、球形奶嘴
95732	运动与休闲 > 充气家具 > 充气坐墩
95727	运动与休闲 > 充气家具 > 充气床
17029012	运动与休闲 > 电动交通工具
96959	运动与休闲 > 电动交通工具 > 平衡车和独轮车配件
92976	运动与休闲 > 电动交通工具 > 赛格威电动平衡车
92974	运动与休闲 > 电动交通工具 > 单轮车
92972	运动与休闲 > 电动交通工具 > 双轮平衡车
17028997	运动与休闲 > 拳击沙袋
94335	运动与休闲 > 拳击沙袋 > 拳击沙袋
970695846	运动与休闲 > 拳击沙袋 > 拳击套装
970666976	运动与休闲 > 拳击沙袋 > 巻藁
970601428	运动与休闲 > 拳击沙袋 > 击球训练拍
94338	运动与休闲 > 拳击沙袋 > 拳击沙袋
94337	运动与休闲 > 拳击沙袋 > 摔跤假人
94336	运动与休闲 > 拳击沙袋 > 拳击手靶
17028711	运动与休闲 > 装备与护具
94226	运动与休闲 > 装备与护具 > 游泳呼吸管
94167	运动与休闲 > 装备与护具 > 潜水服
98011	运动与休闲 > 装备与护具 > 运动医用绷带
971458818	运动与休闲 > 装备与护具 > 裁判用品
94211	运动与休闲 > 装备与护具 > 武术手套
94173	运动与休闲 > 装备与护具 > 膝盖保护
970958611	运动与休闲 > 装备与护具 > 用于计算旋转的微调器
93154	运动与休闲 > 装备与护具 > 护腕
971422136	运动与休闲 > 装备与护具 > 救生衣充气重装套件
970803524	运动与休闲 > 装备与护具 > 跑步马甲
971216349	运动与休闲 > 装备与护具 > 滑雪和滑雪板背部保护
94166	运动与休闲 > 装备与护具 > 守门员手套
970963757	运动与休闲 > 装备与护具 > 冰刀
94222	运动与休闲 > 装备与护具 > 反光背心
94170	运动与休闲 > 装备与护具 > 胫骨保护
970677199	运动与休闲 > 装备与护具 > 运动压缩套
98178	运动与休闲 > 装备与护具 > 曲棍球面罩
971301613	运动与休闲 > 装备与护具 > 潜水服装维修套件
94184	运动与休闲 > 装备与护具 > 压缩绷带
94225	运动与休闲 > 装备与护具 > 肌肉贴
970726848	运动与休闲 > 装备与护具 > 格斗拳套
98748	运动与休闲 > 装备与护具 > 攀爬安全带
97306	运动与休闲 > 装备与护具 > 运动眼镜
970702270	运动与休闲 > 装备与护具 > 花样滑冰帽
971047760	运动与休闲 > 装备与护具 > 竞技带
971390169	运动与休闲 > 装备与护具 > 头盔面罩
970780462	运动与休闲 > 装备与护具 > 滑水马甲
94159	运动与休闲 > 装备与护具 > 运动护齿
94227	运动与休闲 > 装备与护具 > 脚
94175	运动与休闲 > 装备与护具 > 护肘垫
97972	运动与休闲 > 装备与护具 > 攀爬头盔
970875772	运动与休闲 > 装备与护具 > 救生衣充电传感器
94218	运动与休闲 > 装备与护具 > 运动头带
625230538	运动与休闲 > 装备与护具 > 训练面罩
971280906	运动与休闲 > 装备与护具 > 气枪头盔支架
94180	运动与休闲 > 装备与护具 > 躯干保护
94231	运动与休闲 > 装备与护具 > 保护头盔
970990060	运动与休闲 > 装备与护具 > 胶带胶
94216	运动与休闲 > 装备与护具 > 运动手套
970680398	运动与休闲 > 装备与护具 > 手掌垫
94224	运动与休闲 > 装备与护具 > 救生衣
94160	运动与休闲 > 装备与护具 > 拳击手套
970849605	运动与休闲 > 装备与护具 > 旱地冰球装备
970703536	运动与休闲 > 装备与护具 > 战术风镜
970730468	运动与休闲 > 装备与护具 > 防护面罩
94161	运动与休闲 > 装备与护具 > 拳击绷带
97994	运动与休闲 > 装备与护具 > 冰球护手
970702195	运动与休闲 > 装备与护具 > 钉鞋的钉
970583659	运动与休闲 > 装备与护具 > 重力靴
971325102	运动与休闲 > 装备与护具 > 瘦身贴片
98442	运动与休闲 > 装备与护具 > 针织腰带
971284923	运动与休闲 > 装备与护具 > 曲棍球头盔帽
94172	运动与休闲 > 装备与护具 > 腕部保护
970739447	运动与休闲 > 装备与护具 > 安全背心
971134226	运动与休闲 > 装备与护具 > 胶带去除剂
98008	运动与休闲 > 装备与护具 > 头盔内衬头套
971032753	运动与休闲 > 装备与护具 > 头盔耳垫
971216350	运动与休闲 > 装备与护具 > 护裆
94220	运动与休闲 > 装备与护具 > 举重腰带
971046086	运动与休闲 > 装备与护具 > 胶带衬里
94229	运动与休闲 > 装备与护具 > 泳帽
970703535	运动与休闲 > 装备与护具 > 气枪头盔
970703533	运动与休闲 > 装备与护具 > 卸料系统
94183	运动与休闲 > 装备与护具 > 运动防护套件
970670229	运动与休闲 > 装备与护具 > 脚掌保护
970971276	运动与休闲 > 装备与护具 > 冰鞋胶带
79282364	运动与休闲 > 饵料、香料、鱼饵
91929	运动与休闲 > 饵料、香料、鱼饵 > 垂钓诱饵
91920	运动与休闲 > 饵料、香料、鱼饵 > 钓鱼饵调味料
971073325	运动与休闲 > 饵料、香料、鱼饵 > 诱饵、鱼饵
85945852	运动与休闲 > 水上运动和娱乐
94367	运动与休闲 > 水上运动和娱乐 > 皮筏艇
970739436	运动与休闲 > 水上运动和娱乐 > 风筝板
970739435	运动与休闲 > 水上运动和娱乐 > 动力伞风筝
970573782	运动与休闲 > 水上运动和娱乐 > 风筝冲浪配件与零件
970739432	运动与休闲 > 水上运动和娱乐 > 跪式滑水板
970739442	运动与休闲 > 水上运动和娱乐 > 风帆冲浪帆
970780259	运动与休闲 > 水上运动和娱乐 > 皮划艇配件与零件
971891914	运动与休闲 > 水上运动和娱乐 > 风翼冲浪
970780331	运动与休闲 > 水上运动和娱乐 > 皮划艇桨，皮划艇桨
970779855	运动与休闲 > 水上运动和娱乐 > SUP板的备件
970780416	运动与休闲 > 水上运动和娱乐 > 尾波板配件与零件
970780261	运动与休闲 > 水上运动和娱乐 > 皮划艇，皮划艇的备件
970780199	运动与休闲 > 水上运动和娱乐 > 风帆冲浪配件与零件
970699215	运动与休闲 > 水上运动和娱乐 > SUP板桨 
970739444	运动与休闲 > 水上运动和娱乐 > 风帆冲浪
970699213	运动与休闲 > 水上运动和娱乐 > 桨板冲浪帆
970739431	运动与休闲 > 水上运动和娱乐 > 冲浪板
970667732	运动与休闲 > 水上运动和娱乐 > 滑水板
970780459	运动与休闲 > 水上运动和娱乐 > 尾流冲浪板
970667731	运动与休闲 > 水上运动和娱乐 > 尾波板
970699214	运动与休闲 > 水上运动和娱乐 > SUP板座椅
971442675	运动与休闲 > 水上运动和娱乐 > 滑水板和滑水拉绳
970780203	运动与休闲 > 水上运动和娱乐 > 水上滑水配件与零件
971152302	运动与休闲 > 水上运动和娱乐 > 水翼板翼
970780335	运动与休闲 > 水上运动和娱乐 > 冲浪配件与零件
94362	运动与休闲 > 水上运动和娱乐 > 皮艇
