category_id	category_text
62466036	Leisure and entertainment > Games for a group > Playing cards > Accessories for playing cards
62466906	Leisure and entertainment > Games for a group > Playing cards > Playing cards
13887870	Leisure and entertainment > Games for a group > Poker sets
62541117	Leisure and entertainment > Games for a group > Poker sets > Accessories for playing poker
62541525	Leisure and entertainment > Games for a group > Poker sets > Poker Cards
62541933	Leisure and entertainment > Games for a group > Poker sets > Poker Sets
62542347	Leisure and entertainment > Games for a group > Poker sets > Cloth for poker
62542755	Leisure and entertainment > Games for a group > Poker sets > Poker Chips
13887899	Leisure and entertainment > Games for a group > Dominoes and lotto
63213835	Leisure and entertainment > Games for a group > Dominoes and lotto > Barrels for lotto
63214061	Leisure and entertainment > Games for a group > Dominoes and lotto > Dominoes
63214575	Leisure and entertainment > Games for a group > Dominoes and lotto > Dice for dominoes
63215596	Leisure and entertainment > Games for a group > Dominoes and lotto > Lotto
63215605	Leisure and entertainment > Games for a group > Dominoes and lotto > Domino and Lotto sets
17683104	Leisure and entertainment > Games for a group > Board games for adults
63260196	Leisure and entertainment > Games for a group > Board games for adults > Accessories for board games for adults
63260204	Leisure and entertainment > Games for a group > Board games for adults > Additions to the board game for adults
63262388	Leisure and entertainment > Games for a group > Board games for adults > Board games for adults
16056423	Leisure and entertainment > Souvenir products
15885450	Leisure and entertainment > Souvenir products > Souvenirs by Yandex
16614536	Leisure and entertainment > Souvenir products > Souvenirs by Yandex Market
17364717	Leisure and entertainment > Hookahs and accessories
17364727	Leisure and entertainment > Hookahs and accessories > Charcoal for hookahs
17364732	Leisure and entertainment > Hookahs and accessories > Hookah Accessories
61158535	Leisure and entertainment > Hookahs and accessories > Hookah Accessories > Hookah Accessories
61158721	Leisure and entertainment > Hookahs and accessories > Hookah Accessories > Accessories for hookahs
61158907	Leisure and entertainment > Hookahs and accessories > Hookah Accessories > Lighting for hookahs
17725598	Leisure and entertainment > Music discs and records
63127927	Leisure and entertainment > Music discs and records > Vinyl records
63128139	Leisure and entertainment > Music discs and records > Music discs and cassettes
17728967	Leisure and entertainment > Movies and videos
17940630	Leisure and entertainment > Online subscriptions and payment cards
54852142	Leisure and entertainment > Videos in electronic format
90813	Pet supplies
995914	Pet supplies > Products for fish and reptiles
995915	Pet supplies > Products for fish and reptiles > Chemical products for Aquarium
61792344	Pet supplies > Products for fish and reptiles > Chemical products for Aquarium > Aquarium water products
61792730	Pet supplies > Products for fish and reptiles > Chemical products for Aquarium > Fertilizers for aquarium plants
995916	Pet supplies > Products for fish and reptiles > Plants for aquariums and terrariums
60666142	Pet supplies > Products for fish and reptiles > Plants for aquariums and terrariums > Live plants for aquarium and terrarium
60666499	Pet supplies > Products for fish and reptiles > Plants for aquariums and terrariums > Artificial plants for aquarium and terrarium
995917	Pet supplies > Products for fish and reptiles > Aquarium fish
995919	Pet supplies > Products for fish and reptiles > Decorations for aquariums and terrariums
61793118	Pet supplies > Products for fish and reptiles > Decorations for aquariums and terrariums > Aquarium and terrarium decorations
61793753	Pet supplies > Products for fish and reptiles > Decorations for aquariums and terrariums > Landscape Creation Kits
61794391	Pet supplies > Products for fish and reptiles > Decorations for aquariums and terrariums > Aquarium and terrarium backgrounds
995920	Pet supplies > Products for fish and reptiles > Equipment for maintenance of aquariums and terrariums
15971367	Pet supplies > Products for fish and reptiles > Fish and reptile feed
63037424	Pet supplies > Products for fish and reptiles > Fish and reptile feed > Wet food for fish and reptiles
63037433	Pet supplies > Products for fish and reptiles > Fish and reptile feed > Dry food for fish and reptiles
15973227	Pet supplies > Products for fish and reptiles > Fish and reptile feeders
15987495	Pet supplies > Products for fish and reptiles > Soils for aquariums and terrariums
15995332	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands
605794	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Aquariums
61726076	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Aquariums > Aquariums
61726436	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Aquariums > Accessories for the aquarium
15966462	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Stands
60860203	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Stands > Accessories for aquarium and terrarium cabinets
60860280	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Stands > Cabinets for aquarium and terrarium
15966465	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums
61121705	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Accessories for the terrarium
61121924	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Butterfly gardens
61122143	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Incubators for reptiles
61122362	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Insectological farms
61122581	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Terrariums
61122800	Pet supplies > Products for fish and reptiles > Aquariums, terrariums, stands > Terrariums > Formicaria
15995336	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums
15995344	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2
995918	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Aeration, ozonation
60718307	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Aeration, ozonation > Accessories for aquarium aeration
60718842	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Aeration, ozonation > CO2 Equipment
60719377	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Aeration, ozonation > Fog generators
15966482	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Compressors
63202404	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Compressors > Accessories for aquarium compressors
63202414	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Aeration, ozonation, CO2 > Compressors > Compressors for the aquarium
15995346	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization
995924	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Sterilization
60930638	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Sterilization > Accessories for aquarium sterilizers
60930902	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Sterilization > Sterilizers for the aquarium
15967001	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Filters
62512518	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Filters > Accessories for aquarium filters
62513056	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Filters > Accessories for aquarium filters
62513592	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Filters > Skimmers for the aquarium
62514128	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Filters > Filters for aquarium and terrarium
15967023	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Pumps
62547237	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Pumps > Accessories for aquarium pumps
62547466	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Pumps > Aquarium pumps
15968176	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Filtration and sterilization > Fillers and Accessories
15995347	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting
995922	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Lighting
995923	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Cooling devices for aquariums and terrariums
15974913	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Heaters
63213365	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Heaters > Accessories for temperature control equipment in aquariums and terrariums
63213384	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Heaters > Aquarium Water Heaters
63213609	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Heaters > Thermoregulators for aquarium and terrarium
15975106	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices
62953632	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > PH meters for aquariums and terrariums
62953858	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > Hydrometers for aquariums and terrariums
62954083	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > Hygrometers for terrarium
62954308	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > Accessories for temperature measuring devices
62954533	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > Refractometers for aquariums and terrariums
62954758	Pet supplies > Products for fish and reptiles > Equipment for aquariums and terrariums > Thermal regulation and lighting > Temperature measuring devices > Thermometers for aquarium and terrarium
6077297	Pet supplies > Clothes and shoes
61884466	Pet supplies > Clothes and shoes > Hangers for animal clothes
61886000	Pet supplies > Clothes and shoes > Shoes for animals
61887536	Pet supplies > Clothes and shoes > Animal Clothing
12699910	Pet supplies > Food for cats and dogs
15685457	Pet supplies > Food for cats and dogs > Food for Cats
62448711	Pet supplies > Food for cats and dogs > Food for Cats > Wet cat food
62450049	Pet supplies > Food for cats and dogs > Food for Cats > Dry cat food
62451387	Pet supplies > Food for cats and dogs > Food for Cats > Dairy mixes for cats
15685787	Pet supplies > Food for cats and dogs > Food for Dogs
61003675	Pet supplies > Food for cats and dogs > Food for Dogs > Wet dog food
61005126	Pet supplies > Food for cats and dogs > Food for Dogs > Dry dog food
61006577	Pet supplies > Food for cats and dogs > Food for Dogs > Formula milk for dogs
12704139	Pet supplies > Toilets and Accessories for cats
63180242	Pet supplies > Toilets and Accessories for cats > Toilet accessories for cats and dogs
63180251	Pet supplies > Toilets and Accessories for cats > Hygienic bags for animals
63182979	Pet supplies > Toilets and Accessories for cats > Toilets for animals
63285444	Pet supplies > Toilets and Accessories for cats > Diapers and pads for animals
12704208	Pet supplies > Hay, litter for birds and rodents
60661587	Pet supplies > Hay, litter for birds and rodents > Bedding material for pets
60662033	Pet supplies > Hay, litter for birds and rodents > Bedding material for birds and rodents
60662479	Pet supplies > Hay, litter for birds and rodents > Odor absorbers
12714730	Pet supplies > Cages and enclosures for dogs
60660050	Pet supplies > Cages and enclosures for dogs > Aviaries and dog houses
60660562	Pet supplies > Cages and enclosures for dogs > Accessories and accessories for keeping dogs
60661074	Pet supplies > Cages and enclosures for dogs > Fences for animals
12714755	Pet supplies > Sun beds and houses for cats and dogs
60996608	Pet supplies > Sun beds and houses for cats and dogs > Houses for cats and dogs
60998143	Pet supplies > Sun beds and houses for cats and dogs > Sun beds for cats and dogs
60999678	Pet supplies > Sun beds and houses for cats and dogs > Stairs and ramps for cats and dogs
12714763	Pet supplies > Transportation, pet carriers
62956215	Pet supplies > Transportation, pet carriers > Accessories for transporting animals
62957503	Pet supplies > Transportation, pet carriers > Ramps and stairs for animals
62959035	Pet supplies > Transportation, pet carriers > Animal carriers
62959038	Pet supplies > Transportation, pet carriers > Devices for transporting animals in a car
12718081	Pet supplies > Grooming and care
62551633	Pet supplies > Grooming and care > Grooming Tools
62553633	Pet supplies > Grooming and care > Decorations for animals
12718223	Pet supplies > Cosmetics and hygiene
61066633	Pet supplies > Cosmetics and hygiene > Perfumes for animals
61068455	Pet supplies > Cosmetics and hygiene > Animal Paint
61070277	Pet supplies > Cosmetics and hygiene > Animal Odor Eliminators
61072101	Pet supplies > Cosmetics and hygiene > Cleaning products for animals
61073923	Pet supplies > Cosmetics and hygiene > Animal care products
61075746	Pet supplies > Cosmetics and hygiene > Animal oral care products
12718255	Pet supplies > Bowls, feeders and drinkers
62812315	Pet supplies > Bowls, feeders and drinkers > Spare parts for feeding pets
62814522	Pet supplies > Bowls, feeders and drinkers > Animal feeders
62816731	Pet supplies > Bowls, feeders and drinkers > Bowls for animals
62818940	Pet supplies > Bowls, feeders and drinkers > Animal drinkers
12718332	Pet supplies > Treats for dogs
12718366	Pet supplies > Toys and decor for rodents
63041523	Pet supplies > Toys and decor for rodents > Decorations in a rodent cage
63293031	Pet supplies > Toys and decor for rodents > Toys for rodents
12766642	Pet supplies > Cat litter
13212400	Pet supplies > Bird food
13212408	Pet supplies > Food for rodents and ferrets
62993893	Pet supplies > Food for rodents and ferrets > Wet food for rodents
63288211	Pet supplies > Food for rodents and ferrets > Dry food for rodents
15959385	Pet supplies > Toys for cats and dogs
15962102	Pet supplies > Toilets and Accessories for dogs
15962897	Pet supplies > Toilets and Accessories for Rodents
15963644	Pet supplies > Scratching posts and complexes for cats
62903217	Pet supplies > Scratching posts and complexes for cats > Play complexes for cats
62904056	Pet supplies > Scratching posts and complexes for cats > Scratching posts
62904895	Pet supplies > Scratching posts and complexes for cats > Accessories for scratching posts and gaming complexes
15963668	Pet supplies > Treats for cats
15999143	Pet supplies > Treats for birds
15999360	Pet supplies > Treats for rodents
16087732	Pet supplies > Pharmacy for animals
4922657	Pet supplies > Pharmacy for animals > Vitamins for animals and birds
61840703	Pet supplies > Pharmacy for animals > Vitamins for animals and birds > Vitamins for animals and birds
61841378	Pet supplies > Pharmacy for animals > Vitamins for animals and birds > Food additives for pets
61842057	Pet supplies > Pharmacy for animals > Vitamins for animals and birds > Mineral stones
4922764	Pet supplies > Pharmacy for animals > Veterinary drugs
13518990	Pet supplies > Pharmacy for animals > Flea and tick remedies
14245094	Pet supplies > Pharmacy for animals > Remedies for worms
16130569	Pet supplies > Pharmacy for animals > Accessories, consumables
16088934	Pet supplies > Dog gear
12704731	Pet supplies > Dog gear > Animal collars
16088924	Pet supplies > Dog gear > Leashes for dogs
16088928	Pet supplies > Dog gear > Harnesses for dogs
16088936	Pet supplies > Dog gear > Muzzles and halters for dogs
63029132	Pet supplies > Dog gear > Muzzles and halters for dogs > Muzzles for animals
63029472	Pet supplies > Dog gear > Muzzles and halters for dogs > Underpants for dogs
16088938	Pet supplies > Dog gear > Accessories for dog equipment and training
16106792	Pet supplies > Toys and decor for birds
63141474	Pet supplies > Toys and decor for birds > Toys for birds
63302079	Pet supplies > Toys and decor for birds > Accessories for a bird cage
16142518	Pet supplies > Bird cages
62889720	Pet supplies > Bird cages > Nests for birds
62890304	Pet supplies > Bird cages > Cages for birds
62890890	Pet supplies > Bird cages > Accessories and accessories for keeping birds
62891486	Pet supplies > Bird cages > Birdhouses
16261059	Pet supplies > Drinking bowls and feeders for rodents
16454108	Pet supplies > Cages and houses for rodents
60932157	Pet supplies > Cages and houses for rodents > Rodent cages
60932597	Pet supplies > Cages and houses for rodents > Accessories and accessories for keeping rodents
19188950	Pet supplies > Compound feed
62579579	Pet supplies > Compound feed > Feed for agricultural animals and birds
62580033	Pet supplies > Compound feed > Feed additives for agricultural animals
51041282	Pet supplies > Farming
51199122	Pet supplies > Farming > Maintenance of agricultural animals and birds
63099866	Pet supplies > Farming > Maintenance of agricultural animals and birds > Accessories for devices for keeping and caring for agricultural animals
63101393	Pet supplies > Farming > Maintenance of agricultural animals and birds > Equipment for the maintenance and care of farm animals
63102914	Pet supplies > Farming > Maintenance of agricultural animals and birds > Devices for keeping agricultural animals
63105004	Pet supplies > Farming > Maintenance of agricultural animals and birds > Products for the care of farm animals
51199160	Pet supplies > Farming > Beekeeping products
61061181	Pet supplies > Farming > Beekeeping products > Beekeeper's inventory
61061404	Pet supplies > Farming > Beekeeping products > Top dressing for bees
61061625	Pet supplies > Farming > Beekeeping products > Beehives
90829	Books
90846	Books > Magazines and newspapers
283662	Books > Audio books
1001664	Books > Love and erotica
15797254	Books > Books for kids
90924	Books > Books for kids > Books for infants and toddlers
90925	Books > Books for kids > Educational literature
90942	Books > Books for kids > Books for parents
987260	Books > Books for kids > Children's fiction
15708154	Books > Books for kids > Educational literature
18540110	Books > Fiction literature
18540470	Books > Educational literature
18540670	Books > Non-fiction literature
18540910	Books > Literature in foreign languages
18541070	Books > Comics and manga
27483870	Books > Digital books
38600150	Books > Antiquarian book trade
38598650	Books > Antiquarian book trade > Artistic literature
38603310	Books > Antiquarian book trade > Non-fiction literature
38605350	Books > Antiquarian book trade > Comics and manga
38606390	Books > Antiquarian book trade > Magazines and newspapers
38607670	Books > Antiquarian book trade > Educational literature
38609030	Books > Antiquarian book trade > Books for children
38609670	Books > Antiquarian book trade > Literature in foreign languages
54863686	Books > Audiobooks on physical media
54863821	Books > Digital books on physical media
91009	Computer hardware
90729	Computer hardware > Presentation equipment
191213	Computer hardware > Presentation equipment > Screens
191217	Computer hardware > Presentation equipment > Projectors
191219	Computer hardware > Presentation equipment > Multimedia projectors
240126	Computer hardware > Presentation equipment > Accessories and Spare parts for projectors
70242320	Computer hardware > Presentation equipment > Accessories and Spare parts for projectors > Projector Accessories
70243022	Computer hardware > Presentation equipment > Accessories and Spare parts for projectors > Screen mounts
4540980	Computer hardware > Presentation equipment > Document cameras
14414447	Computer hardware > Presentation equipment > Projector lamps
15885947	Computer hardware > Presentation equipment > Interactive Whiteboards and Accessories
18082000	Computer hardware > Presentation equipment > Presenters
91018	Computer hardware > Components
91019	Computer hardware > Components > Processors (CPU)
91020	Computer hardware > Components > Motherboards
91027	Computer hardware > Components > Sound cards
91028	Computer hardware > Components > Cases
91031	Computer hardware > Components > Video cards
91033	Computer hardware > Components > Internal hard drives
91035	Computer hardware > Components > Optical drives
191211	Computer hardware > Components > Random access memory
818965	Computer hardware > Components > Coolers and cooling systems
857707	Computer hardware > Components > Power Supply
7969496	Computer hardware > Components > Thermal paste
12324053	Computer hardware > Components > Other components
91030	Computer hardware > Components > Other components > I/O boards
91034	Computer hardware > Components > Other components > Other accessories for PC
70178181	Computer hardware > Components > Other components > Other accessories for PC > PC accessories and spare parts
70179422	Computer hardware > Components > Other components > Other accessories for PC > Cooler mounts
70180663	Computer hardware > Components > Other components > Other accessories for PC > Computer Fan Control Panels
70181904	Computer hardware > Components > Other components > Other accessories for PC > Fan Power Hubs
857712	Computer hardware > Components > Other components > FDD, MOD, ZIP, Jazz drives, streamers
6374360	Computer hardware > Components > Other components > Storage cases and docking stations
70292108	Computer hardware > Components > Other components > Storage cases and docking stations > Storage Accessories
70292888	Computer hardware > Components > Other components > Storage cases and docking stations > SSD/HDD Docking Stations
7683962	Computer hardware > Components > Other components > Rack cases
16309373	Computer hardware > Components > Internal Solid State Drives (SSD)
17444162	Computer hardware > Components > Video capture
91070	Computer hardware > Accessories
91037	Computer hardware > Accessories > USB hubs
91074	Computer hardware > Accessories > Cables, connectors, adapters
91075	Computer hardware > Accessories > Accessories for keyboards and mice
91079	Computer hardware > Accessories > Brackets, holders and stands
2662954	Computer hardware > Accessories > Tablet cases
6038874	Computer hardware > Accessories > Rechargeable batteries
12324140	Computer hardware > Accessories > Accessories and Spare parts for laptops
91039	Computer hardware > Accessories > Accessories and Spare parts for laptops > Power supplies
91076	Computer hardware > Accessories > Accessories and Spare parts for laptops > Bags and backpacks
70505730	Computer hardware > Accessories > Accessories and Spare parts for laptops > Bags and backpacks > Laptop bags and backpacks
70508071	Computer hardware > Accessories > Accessories and Spare parts for laptops > Bags and backpacks > Laptop Cases
91077	Computer hardware > Accessories > Accessories and Spare parts for laptops > Spare parts for laptops, monoblocks and monitors
240865	Computer hardware > Accessories > Accessories and Spare parts for laptops > Other Accessories for Laptops
12699816	Computer hardware > Accessories > Accessories and Spare parts for laptops > Stands and tables
15311178	Computer hardware > Accessories > Accessories and Spare parts for laptops > Docking stations
70402472	Computer hardware > Accessories > Accessories and Spare parts for laptops > Docking stations > Accessories for docking stations
70402776	Computer hardware > Accessories > Accessories and Spare parts for laptops > Docking stations > Docking stations
12857697	Computer hardware > Accessories > Spare parts and accessories for office equipment
70095878	Computer hardware > Accessories > Spare parts and accessories for office equipment > Accessories and spare parts for office equipment
70510502	Computer hardware > Accessories > Spare parts and accessories for office equipment > Toner vacuum cleaners
15632704	Computer hardware > Accessories > Protective films and glasses for tablets
70064212	Computer hardware > Accessories > Protective films and glasses for tablets > Protective kits for tablet screen
70064757	Computer hardware > Accessories > Protective films and glasses for tablets > Protective film for tablets
70065306	Computer hardware > Accessories > Protective films and glasses for tablets > Liquid coating for the screen
70065853	Computer hardware > Accessories > Protective films and glasses for tablets > Protective glasses for tablets
16417695	Computer hardware > Accessories > Wire holders
16654053	Computer hardware > Accessories > Spare parts for tablets
17487038	Computer hardware > Accessories > Accessories for graphics tablets
17712007	Computer hardware > Accessories > Accessories for servers
91082	Computer hardware > UPS
70444974	Computer hardware > UPS > UPS Accessories
70446019	Computer hardware > UPS > UPS
91083	Computer hardware > Network hardware
91029	Computer hardware > Network hardware > 3G/4G LTE and ADSL modems
70427858	Computer hardware > Network hardware > 3G/4G LTE and ADSL modems > DSL modems
70428313	Computer hardware > Network hardware > 3G/4G LTE and ADSL modems > Modems
91088	Computer hardware > Network hardware > Wired routers (routers) and switches
70295337	Computer hardware > Network hardware > Wired routers (routers) and switches > PowerLine Adapters
70296630	Computer hardware > Network hardware > Wired routers (routers) and switches > Switches
70297923	Computer hardware > Network hardware > Wired routers (routers) and switches > Routers
91090	Computer hardware > Network hardware > Print servers
91094	Computer hardware > Network hardware > Accessories for network equipment
91095	Computer hardware > Network hardware > Network adapters
723087	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment
70150933	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Mesh systems
70152973	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Wi-Fi bridges
70155016	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Additional modules
70157057	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Communication suppressors
70159097	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Routers
70161137	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Access points
70163178	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Signal amplifiers (repeaters)
70165219	Computer hardware > Network hardware > Wi-Fi and Bluetooth equipment > Wireless firewall screens
979262	Computer hardware > Network hardware > VoIP equipment
6042233	Computer hardware > Network hardware > Network Attached Storage (NAS)
12324062	Computer hardware > Network hardware > Other Network hardware
91089	Computer hardware > Network hardware > Other Network hardware > Multiplexers
91093	Computer hardware > Network hardware > Other Network hardware > Transceivers
91096	Computer hardware > Network hardware > Other Network hardware > Access systems and communication servers
91098	Computer hardware > Network hardware > Other Network hardware > Accessories for telecommunication cabinets and racks
91100	Computer hardware > Network hardware > Other Network hardware > Interface and speed converters
7877876	Computer hardware > Network hardware > Other Network hardware > GSM and VoIP gateways
70437981	Computer hardware > Network hardware > Other Network hardware > GSM and VoIP gateways > VoIP gateways
70438090	Computer hardware > Network hardware > Other Network hardware > GSM and VoIP gateways > Cellular gateways
17995110	Computer hardware > Network hardware > Other Network hardware > Telecommunication cabinets and racks
70090579	Computer hardware > Network hardware > Other Network hardware > Telecommunication cabinets and racks > Telecommunication racks
70090867	Computer hardware > Network hardware > Other Network hardware > Telecommunication cabinets and racks > Telecommunication cabinets
17995119	Computer hardware > Network hardware > Other Network hardware > Patch Panels and Components
91128	Computer hardware > Software
10983253	Computer hardware > Software > Programs
70167260	Computer hardware > Software > Programs > Programs in electronic format
70172123	Computer hardware > Software > Programs > Computer programs
10604359	Computer hardware > Computers
91011	Computer hardware > Computers > Desktop Computers
91012	Computer hardware > Computers > Servers
91013	Computer hardware > Computers > Laptops
91016	Computer hardware > Computers > Industrial Computers
6427100	Computer hardware > Computers > Tablets
12382295	Computer hardware > Computers > Monoblocks
10604368	Computer hardware > Office equipment
90725	Computer hardware > Office equipment > Calculators
90726	Computer hardware > Office equipment > Laminators
90727	Computer hardware > Office equipment > Booklet makers
90728	Computer hardware > Office equipment > Paper shredders
91063	Computer hardware > Office equipment > Dot matrix printers
91068	Computer hardware > Office equipment > Cutting plotters
91108	Computer hardware > Office equipment > Conference equipment
91112	Computer hardware > Office equipment > Scanners
91465	Computer hardware > Office equipment > Faxes
91468	Computer hardware > Office equipment > PBX
91469	Computer hardware > Office equipment > System Phones
91484	Computer hardware > Office equipment > Equipment for automatic telephone exchange
138608	Computer hardware > Office equipment > Printers and MFPs
70063179	Computer hardware > Office equipment > Printers and MFPs > MFPs
70063695	Computer hardware > Office equipment > Printers and MFPs > Printers
308025	Computer hardware > Office equipment > Copiers and duplicators
7718838	Computer hardware > Office equipment > Paper Cutters
9283442	Computer hardware > Office equipment > 3D printers
15293531	Computer hardware > Office equipment > Consumables and Accessories for 3D Printers
70418732	Computer hardware > Office equipment > Consumables and Accessories for 3D Printers > 3D Printer Accessories
70419847	Computer hardware > Office equipment > Consumables and Accessories for 3D Printers > Consumables for a 3D printer
10604386	Computer hardware > Storage devices
91032	Computer hardware > Storage devices > Memory cards
288003	Computer hardware > Storage devices > USB flash drive
70044441	Computer hardware > Storage devices > USB flash drive > USB flash for authorization
70045509	Computer hardware > Storage devices > USB flash drive > USB Flash Drives
70046578	Computer hardware > Storage devices > USB flash drive > USB Drive Duplicators
70047647	Computer hardware > Storage devices > USB flash drive > Crypto Wallets
469108	Computer hardware > Storage devices > Memory card readers
16309374	Computer hardware > Storage devices > External hard drives and SSDs
70177338	Computer hardware > Storage devices > External hard drives and SSDs > External HDD drives
70177760	Computer hardware > Storage devices > External hard drives and SSDs > External SSD drives
10604398	Computer hardware > Peripheral devices
91052	Computer hardware > Peripheral devices > Monitors
91113	Computer hardware > Peripheral devices > Graphic tablets
91117	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads
70128142	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads > Gamepad Accessories
70129791	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads > Joystick Accessories
70131438	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads > Gamepads
70133094	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads > Joysticks
70134743	Computer hardware > Peripheral devices > Steering wheels, joysticks, gamepads > Game steering wheels and accessories
723088	Computer hardware > Peripheral devices > Keyboard and mouse sets
4684840	Computer hardware > Peripheral devices > Webcams
14333188	Computer hardware > Peripheral devices > Mice
70420963	Computer hardware > Peripheral devices > Mice > Controllers
70422560	Computer hardware > Peripheral devices > Mice > Computer mice
70424157	Computer hardware > Peripheral devices > Mice > Trackballs
70425754	Computer hardware > Peripheral devices > Mice > Trackpads
14334315	Computer hardware > Peripheral devices > Keyboards
12324117	Computer hardware > Consumables
90754	Computer hardware > Consumables > Seals and stamps
91042	Computer hardware > Consumables > Office supplies
91046	Computer hardware > Consumables > Paper and film
70376097	Computer hardware > Consumables > Paper and film > Office paper
70377834	Computer hardware > Consumables > Paper and film > Special paper
70379571	Computer hardware > Consumables > Paper and film > Film for printing
70381308	Computer hardware > Consumables > Paper and film > Self-adhesive films
91051	Computer hardware > Consumables > Blank discs, cassettes
70231981	Computer hardware > Consumables > Blank discs, cassettes > CD/DVD Accessories
70232872	Computer hardware > Consumables > Blank discs, cassettes > Audio and video cassettes
70233753	Computer hardware > Consumables > Blank discs, cassettes > Data cartridges
70234636	Computer hardware > Consumables > Blank discs, cassettes > Discs for recording
91078	Computer hardware > Consumables > Cleaning accessories
